property_id,property_number,city,ward_code,ward_name,zone_name,area_name,plot_no,survey_no,cts_no,final_plot_no,postal_code,geo_lat,geo_lng,land_area_sq_m,built_up_area_sq_m,occupancy_type,annual_rateable_value_inr,estimated_property_tax_inr,status,use_type,owner_name,owner_contact,structural_risk_band,last_field_verification_date,remarks
ac5b9f8b-dfe1-407c-89b7-1a4c1379d6a4,BMC-ME-400043-000020,Mumbai,MCGM-ME,M/E Ward,Eastern Suburbs,Mankhurd,284,126,7337,232,400043,19.037932,72.91575,337,704.6,mixed,138502,27776,active,institutional,Milind Shinde,9900000888,low,2026-07-09,"Non-residential public/institutional use; inspections routed via department. Area context: Mankhurd. Approx. land 337 sq m, built-up 704.6 sq m."
997d0b9c-0685-4435-a08e-ce2c5f526092,PMC-NR-411014-000033,Pune,PMC-NR,Nagar Road Vadgaon Sheri,East,Kalyani Nagar,603,262,5882,226,411006,18.549301,73.916426,288,509.5,rented,110156,22199,disputed,mixed_use,Sunil Gadgil,9900000889,medium,2026-04-26,"Ground-floor commercial activity noted; upper floors residential. Area context: Kalyani Nagar. Approx. land 288 sq m, built-up 509.5 sq m."
de39e4ce-dce2-47d4-9f43-01d61be0a08f,PMC-KB-411038-000033,Pune,PMC-KB,Kothrud Bavdhan,West,Bavdhan,735,217,8800,231,411021,18.501767,73.802609,1130,3830.4,mixed,1182747,204373,active,commercial,Shraddha Wagh,9900000890,low,2026-02-13,"Frontage and signage potential flagged for annual review. Area context: Bavdhan. Approx. land 1130 sq m, built-up 3830.4 sq m."
c9eed278-9832-413b-a2bd-6dd2094f72a7,PMC-DP-411014-000010,Pune,PMC-DP,Dhole Patil,East-Central,Bund Garden,343,141,2411,21,411014,18.525123,73.879152,415,618.2,mixed,63863,16448,sealed,residential,Siddhi Builders,9900000891,low,2026-01-02,"Property verified against ward register; owner-occupied share likely high. Area context: Bund Garden. Approx. land 415 sq m, built-up 618.2 sq m."
1d95d63a-34bc-4e1f-a172-69367349c88d,BMC-KE-400069-000041,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,668,226,1940,203,400069,19.11017,72.84831,2055,2920.7,owner_occupied,608325,148562,under_verification,institutional,Gayatri Chavan,9900000892,low,2026-03-27,"Non-residential public/institutional use; inspections routed via department. Area context: JB Nagar. Approx. land 2055 sq m, built-up 2920.7 sq m."
11e4ee26-9e02-4ea3-913e-7237384d3bb6,PMC-KY-411048-000025,Pune,PMC-KY,Kondhwa Yewalewadi,South,Kondhwa,777,284,5372,148,411048,18.459239,73.887392,242,616.4,rented,76886,13526,active,residential,Siddharth Kale,9900000893,low,2026-04-27,"Property verified against ward register; owner-occupied share likely high. Area context: Kondhwa. Approx. land 242 sq m, built-up 616.4 sq m."
93b028c7-0aa6-4c06-b1b1-fc9e470b6720,BMC-ME-400043-000021,Mumbai,MCGM-ME,M/E Ward,Eastern Suburbs,Govandi,932,134,4925,142,400043,19.061873,72.913782,1424,1155.4,owner_occupied,178170,44172,sealed,institutional,Rutuja Khan,9900000894,low,2026-04-11,"Non-residential public/institutional use; inspections routed via department. Area context: Govandi. Approx. land 1424 sq m, built-up 1155.4 sq m."
96529d26-9d3c-4ec0-b58d-e0f5407b1177,PMC-YKD-411006-000019,Pune,PMC-YKD,Yerwada Kalas Dhanori,North-East,Phulenagar,140,210,797,162,411015,18.577004,73.910051,860,2828.4,rented,968110,127824,active,commercial,Atul Deshmukh,9900000895,low,2026-06-19,"Frontage and signage potential flagged for annual review. Area context: Phulenagar. Approx. land 860 sq m, built-up 2828.4 sq m."
097557b2-8ac3-49a8-b542-82be794984df,PMC-BP-411042-000013,Pune,PMC-BP,Bhavani Peth,Central,Mahatma Phule Peth,252,204,331,173,411011,18.512695,73.86938,1614,2924.1,rented,283386,59832,active,institutional,Rohit Khan,9900000896,low,2025-12-03,"Non-residential public/institutional use; inspections routed via department. Area context: Mahatma Phule Peth. Approx. land 1614 sq m, built-up 2924.1 sq m."
94f8ba58-b459-42c5-912d-3cb631a51046,BMC-MW-400071-000030,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Deonar Annexe,517,220,1069,117,400071,19.050519,72.901632,134,357.2,rented,164531,41597,active,mixed_use,Deepa Deshmukh,9900000897,medium,2026-02-09,"Ground-floor commercial activity noted; upper floors residential. Area context: Deonar Annexe. Approx. land 134 sq m, built-up 357.2 sq m."
1400eca2-75de-4f8d-81da-412eebe1ea5c,BMC-HW-400050-000032,Mumbai,MCGM-HW,H/W Ward,Western Suburbs,Khar West,597,53,611,124,400050,19.050084,72.832657,946,2491.2,mixed,1946614,328324,active,commercial,Shubham Patil,9900000898,low,2026-02-03,"Frontage and signage potential flagged for annual review. Area context: Khar West. Approx. land 946 sq m, built-up 2491.2 sq m."
87e68e45-61bd-4228-b5cb-b3f8ab3c56d4,BMC-GN-400028-000016,Mumbai,MCGM-GN,G/N Ward,City,Mahim,886,118,1854,89,400028,19.019287,72.8285,1032,2617.4,rented,1652442,431260,under_verification,commercial,Arjun Deshmukh,9900000899,medium,2025-11-04,"Frontage and signage potential flagged for annual review. Area context: Mahim. Approx. land 1032 sq m, built-up 2617.4 sq m."
8fe1027d-8a9c-4c99-8869-fa35b8847489,PMC-AB-411021-000032,Pune,PMC-AB,Aundh Baner,West,Balewadi,411,161,4180,27,411045,18.562163,73.811625,227,427.5,owner_occupied,45381,9901,active,residential,Harshal Khan,9900000900,low,2025-12-02,"Property verified against ward register; owner-occupied share likely high. Area context: Balewadi. Approx. land 227 sq m, built-up 427.5 sq m."
abb10ad8-f35f-46a0-a757-8913742011ad,PMC-DP-411014-000011,Pune,PMC-DP,Dhole Patil,East-Central,Bund Garden,371,110,8227,26,411014,18.526608,73.887559,402,890.4,owner_occupied,175141,34148,active,mixed_use,Yogesh Patil,9900000901,low,2025-10-08,"Ground-floor commercial activity noted; upper floors residential. Area context: Bund Garden. Approx. land 402 sq m, built-up 890.4 sq m."
ccc42455-8658-430c-ad1d-9352e0bc8fa7,BMC-KW-400058-000032,Mumbai,MCGM-KW,K/W Ward,Western Suburbs,Versova,829,207,4033,250,400058,19.12278,72.835042,554,1481.2,owner_occupied,634504,162234,active,mixed_use,Anil Mehta,9900000902,low,2026-03-24,"Ground-floor commercial activity noted; upper floors residential. Area context: Versova. Approx. land 554 sq m, built-up 1481.2 sq m."
c136f1f6-fb49-4615-a920-3924fadc0d1e,PMC-HM-411036-000041,Pune,PMC-HM,Hadapsar Mundhwa,East,Hadapsar,963,187,6288,118,411028,18.497578,73.93755,115,425.7,rented,137997,26906,active,commercial,Gayatri Kapoor,9900000903,low,2025-12-29,"Frontage and signage potential flagged for annual review. Area context: Hadapsar. Approx. land 115 sq m, built-up 425.7 sq m."
c9a84d44-c37f-4988-aaaf-08a7aad6d836,BMC-HW-400050-000033,Mumbai,MCGM-HW,H/W Ward,Western Suburbs,Pali Hill,540,100,9747,105,400050,19.054325,72.81922,162,271.0,owner_occupied,74764,18876,active,residential,Aarti Shinde,9900000904,medium,2026-01-26,"Property verified against ward register; owner-occupied share likely high. Area context: Pali Hill. Approx. land 162 sq m, built-up 271.0 sq m."
b22e8a64-8d17-488c-a520-6b2ee93d3d52,PMC-WK-411052-000026,Pune,PMC-WK,Warje Karvenagar,West,Karvenagar,492,224,9312,106,411058,18.490103,73.797347,1739,444.0,rented,12000,3119,active,vacant_land,Aditya Pawar,9900000905,low,2026-03-16,"Vacant parcel; development workflow more likely than trade workflow. Area context: Karvenagar. Approx. land 1739 sq m, built-up 444.0 sq m."
48c49491-e823-46ea-b91a-9d49f9983e8e,PMC-SR-411041-000030,Pune,PMC-SR,Sinhagad Road,South-West,Sinhagad Road,145,166,8309,222,411051,18.467979,73.821974,281,730.8,rented,75337,14885,under_verification,residential,A1 Pharmacy,9900000906,low,2025-10-19,"Property verified against ward register; owner-occupied share likely high. Area context: Sinhagad Road. Approx. land 281 sq m, built-up 730.8 sq m."
419484b1-44c2-4b0b-a51c-f0ed173a39c6,BMC-ME-400043-000022,Mumbai,MCGM-ME,M/E Ward,Eastern Suburbs,Deonar,463,44,4337,162,400043,19.057102,72.906564,356,967.2,owner_occupied,298592,64756,active,residential,Gayatri Kadam,9900000907,low,2025-11-12,"Property verified against ward register; owner-occupied share likely high. Area context: Deonar. Approx. land 356 sq m, built-up 967.2 sq m."
9bd0db55-d270-4179-9b1a-5b54c421a560,PMC-TR-411030-000023,Pune,PMC-TR,Tilak Road,Central,Navi Peth,858,134,7036,132,411030,18.513772,73.847389,152,414.2,owner_occupied,82289,19495,active,mixed_use,Deepak Kadam,9900000908,medium,2026-03-28,"Ground-floor commercial activity noted; upper floors residential. Area context: Navi Peth. Approx. land 152 sq m, built-up 414.2 sq m."
772d9a46-51fa-4a84-912e-84b56db95e02,PMC-BBW-411043-000028,Pune,PMC-BBW,Bibwewadi,South,Upper Indira Nagar,943,2,4779,120,411043,18.466811,73.863536,140,126.5,owner_occupied,15546,3574,active,residential,Shraddha Deshmukh,9900000909,low,2025-12-25,"Property verified against ward register; owner-occupied share likely high. Area context: Upper Indira Nagar. Approx. land 140 sq m, built-up 126.5 sq m."
c89184dd-fb8d-4095-9cfb-20a3bb5471f0,BMC-PS-400104-000026,Mumbai,MCGM-PS,P/S Ward,Western Suburbs,Bangur Nagar,307,220,1697,129,400104,19.151452,72.853509,472,936.4,owner_occupied,305445,50974,active,residential,Priya Thorve,9900000910,low,2026-04-01,"Property verified against ward register; owner-occupied share likely high. Area context: Bangur Nagar. Approx. land 472 sq m, built-up 936.4 sq m."
dbcbfe76-bd6b-4535-923f-a40a2ccfaa96,BMC-RS-400067-000019,Mumbai,MCGM-RS,R/S Ward,Western Suburbs,Charkop,737,287,7981,166,400067,19.195459,72.850202,168,432.1,owner_occupied,162978,24266,active,residential,Fortune Stationers,9900000911,low,2025-12-22,"Property verified against ward register; owner-occupied share likely high. Area context: Charkop. Approx. land 168 sq m, built-up 432.1 sq m."
602081ca-ab25-4fb4-b464-7115130fff1f,BMC-FN-400019-000021,Mumbai,MCGM-FN,F/N Ward,City,Wadala East,142,73,5595,244,400019,19.017937,72.847066,698,1240.4,owner_occupied,584849,114106,under_verification,industrial,Amit More,9900000912,medium,2026-02-17,"Storage/fire referral may be required for certain workflows. Area context: Wadala East. Approx. land 698 sq m, built-up 1240.4 sq m."
7a0f5302-77af-406f-9d3c-efe3a080eb61,PMC-NR-411006-000034,Pune,PMC-NR,Nagar Road Vadgaon Sheri,East,Vadgaon Sheri,492,78,5113,87,411014,18.549353,73.929105,776,2080.1,owner_occupied,625795,104426,active,commercial,Amit Wagh,9900000913,high,2026-03-02,"Frontage and signage potential flagged for annual review. Area context: Vadgaon Sheri. Approx. land 776 sq m, built-up 2080.1 sq m."
ed02fb13-2b76-409f-8d19-00380d4295b8,BMC-PN-400064-000033,Mumbai,MCGM-PN,P/N Ward,Western Suburbs,Malad West,505,3,8086,21,400064,19.172914,72.838503,453,1129.1,owner_occupied,340324,76576,active,residential,Ashish Wagh,9900000914,low,2025-10-13,"Property verified against ward register; owner-occupied share likely high. Area context: Malad West. Approx. land 453 sq m, built-up 1129.1 sq m."
3185e2b0-eda3-457b-8bde-2d096c2d1ba6,BMC-RS-400067-000020,Mumbai,MCGM-RS,R/S Ward,Western Suburbs,Mahavir Nagar,469,122,7625,222,400067,19.202658,72.833684,326,470.6,owner_occupied,129089,32456,active,residential,Sunita Pawar,9900000915,low,2026-05-10,"Property verified against ward register; owner-occupied share likely high. Area context: Mahavir Nagar. Approx. land 326 sq m, built-up 470.6 sq m."
8e529be3-552a-4e87-b3ab-b5b182a6f8e1,PMC-SG-411005-000012,Pune,PMC-SG,Shivajinagar Ghole Road,Central-West,JM Road,556,149,4612,230,411005,18.535318,73.854364,731,1157.8,owner_occupied,332562,69281,inactive,commercial,Skyline Developers,9900000916,low,2025-10-27,"Frontage and signage potential flagged for annual review. Area context: JM Road. Approx. land 731 sq m, built-up 1157.8 sq m."
74d95b5b-da63-4d7c-833a-9d1395036f75,BMC-RN-400068-000021,Mumbai,MCGM-RN,R/N Ward,Western Suburbs,Dahisar West,496,86,9449,122,400068,19.248538,72.863761,465,533.1,rented,148452,35625,active,residential,Madhuri Kulkarni,9900000917,low,2026-02-24,"Property verified against ward register; owner-occupied share likely high. Area context: Dahisar West. Approx. land 465 sq m, built-up 533.1 sq m."
e069eedd-060d-4863-9d88-c72d6eb01e56,PMC-TR-411009-000024,Pune,PMC-TR,Tilak Road,Central,Navi Peth,12,192,7118,98,411009,18.50257,73.844444,390,662.4,owner_occupied,87029,16792,active,residential,Swati Bansode,9900000918,medium,2026-03-25,"Property verified against ward register; owner-occupied share likely high. Area context: Navi Peth. Approx. land 390 sq m, built-up 662.4 sq m."
3f38ba85-440c-48a3-83de-ff017bf42618,PMC-TR-411030-000025,Pune,PMC-TR,Tilak Road,Central,Sadashiv Peth,970,119,7182,195,411030,18.5008,73.853741,944,1350.1,rented,438551,57803,active,commercial,Aniket Khot,9900000919,low,2026-02-03,"Frontage and signage potential flagged for annual review. Area context: Sadashiv Peth. Approx. land 944 sq m, built-up 1350.1 sq m."
668fe7ed-eaa5-47b4-b52c-c9084e2f5829,BMC-GS-400013-000015,Mumbai,MCGM-GS,G/S Ward,City,Prabhadevi,580,70,4246,182,400013,19.008135,72.831722,245,639.5,owner_occupied,218798,34162,active,residential,Sneha More,9900000920,medium,2026-02-03,"Property verified against ward register; owner-occupied share likely high. Area context: Prabhadevi. Approx. land 245 sq m, built-up 639.5 sq m."
a6f2e627-c3e3-4610-a7e9-cd4dc2716490,PMC-YKD-411015-000020,Pune,PMC-YKD,Yerwada Kalas Dhanori,North-East,Kalas,110,68,1917,247,411015,18.561834,73.900001,1015,3830.2,owner_occupied,909649,209270,active,commercial,Prakash Mehta,9900000921,high,2025-12-24,"Frontage and signage potential flagged for annual review. Area context: Kalas. Approx. land 1015 sq m, built-up 3830.2 sq m."
792ba294-01ea-42cc-8ab8-069a29c062e0,BMC-RS-400067-000021,Mumbai,MCGM-RS,R/S Ward,Western Suburbs,Charkop,605,277,2140,44,400067,19.217477,72.828357,387,494.9,rented,173150,28043,active,residential,Fortune Engineering,9900000922,medium,2026-03-07,"Property verified against ward register; owner-occupied share likely high. Area context: Charkop. Approx. land 387 sq m, built-up 494.9 sq m."
7384645a-33b3-407c-9564-c2eebf135547,PMC-DP-411014-000012,Pune,PMC-DP,Dhole Patil,East-Central,Bund Garden,178,3,9451,210,411001,18.531346,73.875608,452,700.8,owner_occupied,93716,14808,active,residential,Umesh Jadhav,9900000923,low,2026-03-09,"Property verified against ward register; owner-occupied share likely high. Area context: Bund Garden. Approx. land 452 sq m, built-up 700.8 sq m."
4a728284-cd8e-48d8-a473-91bbed3a716e,BMC-FS-400012-000021,Mumbai,MCGM-FS,F/S Ward,City,Parel,741,213,8023,93,400012,18.991671,72.835212,414,984.1,mixed,287614,72466,active,residential,Omkar Pawar,9900000924,medium,2025-12-23,"Property verified against ward register; owner-occupied share likely high. Area context: Parel. Approx. land 414 sq m, built-up 984.1 sq m."
e29a137e-6bc4-4eba-a999-5b45e7cc1319,PMC-KB-411038-000034,Pune,PMC-KB,Kothrud Bavdhan,West,Mahatma Society,57,204,7895,137,411038,18.51604,73.8138,384,1506.5,owner_occupied,492757,93143,active,commercial,Pooja Mehta,9900000925,low,2025-11-19,"Frontage and signage potential flagged for annual review. Area context: Mahatma Society. Approx. land 384 sq m, built-up 1506.5 sq m."
9cdc973b-965e-4377-89ba-f77a44b8bda6,PMC-BBW-411037-000029,Pune,PMC-BBW,Bibwewadi,South,Upper Indira Nagar,8,24,1577,94,411037,18.475246,73.867286,1123,2615.9,mixed,659479,153128,active,commercial,Pratham Associates,9900000926,low,2026-03-22,"Frontage and signage potential flagged for annual review. Area context: Upper Indira Nagar. Approx. land 1123 sq m, built-up 2615.9 sq m."
45ca2718-ce70-4ff1-99f6-bdaeddebe66c,PMC-BBW-411037-000030,Pune,PMC-BBW,Bibwewadi,South,Upper Indira Nagar,600,43,5588,130,411043,18.473473,73.874393,585,1812.7,rented,630657,113755,active,commercial,Pooja Yadav,9900000927,low,2025-10-28,"Frontage and signage potential flagged for annual review. Area context: Upper Indira Nagar. Approx. land 585 sq m, built-up 1812.7 sq m."
dfa1f3a0-cf09-4952-b22d-da8f6ab1f136,PMC-NR-411006-000035,Pune,PMC-NR,Nagar Road Vadgaon Sheri,East,Kalyani Nagar,597,121,6760,41,411006,18.557026,73.925643,831,74.5,rented,12000,2500,sealed,vacant_land,Atul Gaikwad,9900000928,medium,2026-05-20,"Vacant parcel; development workflow more likely than trade workflow. Area context: Kalyani Nagar. Approx. land 831 sq m, built-up 74.5 sq m."
ef792a0f-d21c-4845-a3d3-85d1462515d2,PMC-HM-411036-000042,Pune,PMC-HM,Hadapsar Mundhwa,East,Kharadi Annexe,169,116,9899,250,411036,18.490006,73.94698,658,2141.6,mixed,663320,121198,active,commercial,Galaxy Bakery,9900000929,low,2026-01-28,"Frontage and signage potential flagged for annual review. Area context: Kharadi Annexe. Approx. land 658 sq m, built-up 2141.6 sq m."
d3294f89-c56c-4d7b-9634-971a930f79c8,BMC-KE-400069-000042,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,68,79,6874,179,400069,19.114181,72.844368,65,136.0,owner_occupied,47670,7990,active,residential,Metro Hospitality,9900000930,low,2026-04-02,"Property verified against ward register; owner-occupied share likely high. Area context: JB Nagar. Approx. land 65 sq m, built-up 136.0 sq m."
ce11c460-4d24-4447-8076-9f2284e08ca6,BMC-GN-400028-000017,Mumbai,MCGM-GN,G/N Ward,City,Mahim,248,34,1791,242,400028,19.029249,72.836088,152,409.9,owner_occupied,226303,37639,sealed,mixed_use,Greenfield Logistics,9900000931,high,2026-02-07,"Ground-floor commercial activity noted; upper floors residential. Area context: Mahim. Approx. land 152 sq m, built-up 409.9 sq m."
b3289582-46e2-4538-8119-cc894dd06eeb,BMC-L-400070-000022,Mumbai,MCGM-L,L Ward,Eastern Suburbs,Bail Bazar,781,155,5302,158,400070,19.08405,72.887023,120,253.0,rented,71288,15556,active,residential,Meera Joshi,9900000932,low,2025-10-02,"Property verified against ward register; owner-occupied share likely high. Area context: Bail Bazar. Approx. land 120 sq m, built-up 253.0 sq m."
3b80a8a2-22c0-4dad-91e9-edae90ac2c2a,PMC-AB-411007-000033,Pune,PMC-AB,Aundh Baner,West,Pashan Link,70,64,5117,78,411007,18.558978,73.813841,148,388.7,rented,118183,22756,active,commercial,Gayatri Kadam,9900000933,medium,2025-09-12,"Frontage and signage potential flagged for annual review. Area context: Pashan Link. Approx. land 148 sq m, built-up 388.7 sq m."
92382cad-40ca-4ee4-bacd-790f9c283049,PMC-HM-411036-000043,Pune,PMC-HM,Hadapsar Mundhwa,East,Mundhwa,701,172,9423,103,411036,18.504873,73.943687,1220,2038.3,owner_occupied,246357,42988,disputed,institutional,Sameer Singh,9900000934,low,2026-02-03,"Non-residential public/institutional use; inspections routed via department. Area context: Mundhwa. Approx. land 1220 sq m, built-up 2038.3 sq m."
9c548b25-a543-4e43-a11d-67a78e8234ec,PMC-SR-411051-000031,Pune,PMC-SR,Sinhagad Road,South-West,Sinhagad Road,186,29,3778,109,411051,18.452251,73.835063,362,1008.6,owner_occupied,102089,29341,active,residential,Sai Agency,9900000935,low,2026-03-20,"Property verified against ward register; owner-occupied share likely high. Area context: Sinhagad Road. Approx. land 362 sq m, built-up 1008.6 sq m."
83294427-c232-4d29-8b81-5cd48363bea2,PMC-BBW-411043-000031,Pune,PMC-BBW,Bibwewadi,South,Padmavati,548,191,8179,14,411043,18.469638,73.873007,402,437.6,mixed,46172,9501,active,residential,Galaxy Engineering,9900000936,medium,2025-12-24,"Property verified against ward register; owner-occupied share likely high. Area context: Padmavati. Approx. land 402 sq m, built-up 437.6 sq m."
fb29d357-16dd-4b33-9d0c-c2194399417c,BMC-L-400070-000023,Mumbai,MCGM-L,L Ward,Eastern Suburbs,Kurla West,358,255,3667,187,400070,19.088085,72.891975,167,438.7,mixed,132239,33046,active,residential,Swati Deshmukh,9900000937,low,2026-05-11,"Property verified against ward register; owner-occupied share likely high. Area context: Kurla West. Approx. land 167 sq m, built-up 438.7 sq m."
fd334870-778a-4fca-8f96-85df94883777,BMC-E-400008-000014,Mumbai,MCGM-E,E Ward,Island City,Reay Road,421,22,2207,217,400008,18.98817,72.839351,470,1196.6,owner_occupied,348944,81906,active,residential,Nikhil Agarwal,9900000938,low,2026-04-11,"Property verified against ward register; owner-occupied share likely high. Area context: Reay Road. Approx. land 470 sq m, built-up 1196.6 sq m."
0ee8b581-dd9d-416a-aa7d-2f152cd20a8d,BMC-KE-400069-000043,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,988,263,6931,7,400069,19.101862,72.842036,196,254.5,rented,70775,15326,active,residential,Vardhaman Developers,9900000939,high,2026-05-02,"Property verified against ward register; owner-occupied share likely high. Area context: JB Nagar. Approx. land 196 sq m, built-up 254.5 sq m."
2fc881a4-55bd-4180-8af4-a2e03eee6a69,BMC-KE-400069-000044,Mumbai,MCGM-KE,K/E Ward,Western Suburbs,JB Nagar,549,195,5782,23,400069,19.126867,72.842081,248,726.8,owner_occupied,186292,47980,active,residential,Aniket Pawar,9900000940,low,2025-12-27,"Property verified against ward register; owner-occupied share likely high. Area context: JB Nagar. Approx. land 248 sq m, built-up 726.8 sq m."
0329f79c-624d-4dca-9238-84615baf0edd,PMC-KVW-411030-000040,Pune,PMC-KVW,Kasba Vishrambagwada,Central,Budhwar Peth,470,300,3463,91,411030,18.518822,73.849766,629,1683.5,mixed,467059,95306,active,commercial,Sai Industries,9900000941,low,2025-11-24,"Frontage and signage potential flagged for annual review. Area context: Budhwar Peth. Approx. land 629 sq m, built-up 1683.5 sq m."
9090c0c7-e90c-4b2e-8a1c-431c09b614b4,BMC-FN-400019-000022,Mumbai,MCGM-FN,F/N Ward,City,Sion,389,188,8641,132,400019,19.015915,72.859613,828,2307.4,owner_occupied,1483021,421132,active,commercial,Mahalaxmi Enterprises,9900000942,low,2026-02-04,"Frontage and signage potential flagged for annual review. Area context: Sion. Approx. land 828 sq m, built-up 2307.4 sq m."
86ed0b87-ba25-4c02-bb96-7af557371a2a,BMC-RC-400092-000021,Mumbai,MCGM-RC,R/C Ward,Western Suburbs,Chandavarkar Road,542,56,5680,110,400092,19.241075,72.852898,48,115.8,mixed,30753,6980,disputed,residential,Umesh Agarwal,9900000943,low,2025-12-20,"Property verified against ward register; owner-occupied share likely high. Area context: Chandavarkar Road. Approx. land 48 sq m, built-up 115.8 sq m."
54acb184-235b-485a-acf7-c7030091a929,PMC-BP-411011-000014,Pune,PMC-BP,Bhavani Peth,Central,Ganj Peth,329,235,399,169,411042,18.506997,73.859027,231,671.3,rented,82352,15135,active,residential,Shree Agency,9900000944,low,2026-04-05,"Property verified against ward register; owner-occupied share likely high. Area context: Ganj Peth. Approx. land 231 sq m, built-up 671.3 sq m."
e0b6835e-f37e-46d4-bf0c-8b17917ac9f1,PMC-DP-411001-000013,Pune,PMC-DP,Dhole Patil,East-Central,Dhole Patil Road,31,161,9517,21,411014,18.526648,73.875744,275,806.1,owner_occupied,164549,31562,active,mixed_use,Sai Logistics,9900000945,low,2026-03-22,"Ground-floor commercial activity noted; upper floors residential. Area context: Dhole Patil Road. Approx. land 275 sq m, built-up 806.1 sq m."
62fa82c5-9aee-4a5f-883a-bd2b5ef1ba37,PMC-AB-411007-000034,Pune,PMC-AB,Aundh Baner,West,Pashan Link,58,185,78,43,411045,18.551793,73.814933,394,546.9,rented,117772,23514,active,mixed_use,Pooja Khan,9900000946,medium,2026-05-04,"Ground-floor commercial activity noted; upper floors residential. Area context: Pashan Link. Approx. land 394 sq m, built-up 546.9 sq m."
40adee8d-abc6-408f-ad67-6e3a2952b7cb,BMC-MW-400071-000031,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Chembur,423,100,6605,111,400071,19.072394,72.89169,491,1378.4,owner_occupied,371764,87437,active,residential,Asha Shinde,9900000947,low,2026-02-10,"Property verified against ward register; owner-occupied share likely high. Area context: Chembur. Approx. land 491 sq m, built-up 1378.4 sq m."
53962c7c-03a7-42c6-93b0-62a273b21564,BMC-MW-400071-000032,Mumbai,MCGM-MW,M/W Ward,Eastern Suburbs,Deonar Annexe,569,79,2454,65,400071,19.055441,72.898522,47,56.6,rented,18765,4287,active,residential,Deepa Karnik,9900000948,medium,2026-02-27,"Property verified against ward register; owner-occupied share likely high. Area context: Deonar Annexe. Approx. land 47 sq m, built-up 56.6 sq m."
18ac4bdb-f639-4302-a8cb-ee5b66e38c78,BMC-GN-400028-000018,Mumbai,MCGM-GN,G/N Ward,City,Dadar West,895,149,8224,146,400028,19.028819,72.842238,209,267.7,mixed,165841,33542,active,commercial,Metro Builders,9900000949,low,2026-01-31,"Frontage and signage potential flagged for annual review. Area context: Dadar West. Approx. land 209 sq m, built-up 267.7 sq m."
b659e171-2e96-4b1d-8bdc-710dc327248f,BMC-E-400008-000015,Mumbai,MCGM-E,E Ward,Island City,Mazgaon,944,1,1417,179,400008,18.981013,72.831758,698,878.7,rented,521606,108111,active,mixed_use,Aarav Kale,9900000950,low,2026-02-20,"Ground-floor commercial activity noted; upper floors residential. Area context: Mazgaon. Approx. land 698 sq m, built-up 878.7 sq m."
56669352-6ea0-4bf2-8d6f-1241d17c9483,BMC-PS-400104-000027,Mumbai,MCGM-PS,P/S Ward,Western Suburbs,Motilal Nagar,279,136,5166,122,400104,19.159387,72.856048,440,679.8,rented,489452,123842,active,commercial,Arjun Kulkarni,9900000951,low,2026-01-05,"Frontage and signage potential flagged for annual review. Area context: Motilal Nagar. Approx. land 440 sq m, built-up 679.8 sq m."
cf066f20-f958-42b6-9a25-991bb19bde10,BMC-GS-400013-000016,Mumbai,MCGM-GS,G/S Ward,City,Worli,191,179,6637,247,400013,19.014337,72.813874,840,3080.9,mixed,2060028,387923,active,commercial,Sonali Karnik,9900000952,medium,2025-12-29,"Frontage and signage potential flagged for annual review. Area context: Worli. Approx. land 840 sq m, built-up 3080.9 sq m."
142af527-cfe9-4aab-b7e8-0366f5cd9ede,PMC-AB-411045-000035,Pune,PMC-AB,Aundh Baner,West,Balewadi,232,299,6500,10,411021,18.550429,73.805816,248,633.0,rented,78608,15686,active,residential,Metro Stationers,9900000953,low,2025-11-12,"Property verified against ward register; owner-occupied share likely high. Area context: Balewadi. Approx. land 248 sq m, built-up 633.0 sq m."
4277384d-bcb1-4916-84ed-bc5631e34bab,PMC-DP-411014-000014,Pune,PMC-DP,Dhole Patil,East-Central,Dhole Patil Road,772,227,1186,114,411001,18.529764,73.887749,496,921.4,rented,125831,25971,active,residential,Shailesh Sutar,9900000954,high,2025-12-31,"Property verified against ward register; owner-occupied share likely high. Area context: Dhole Patil Road. Approx. land 496 sq m, built-up 921.4 sq m."
72bc7755-624c-4323-8f1c-231ae2925168,BMC-FS-400012-000022,Mumbai,MCGM-FS,F/S Ward,City,Sewri,870,246,9707,109,400012,18.996306,72.846136,84,242.3,rented,83251,15152,active,residential,Savita Raut,9900000955,medium,2026-01-27,"Property verified against ward register; owner-occupied share likely high. Area context: Sewri. Approx. land 84 sq m, built-up 242.3 sq m."
09e71fa4-f324-4f94-ac92-f20ee1c2dbe6,PMC-KB-411038-000035,Pune,PMC-KB,Kothrud Bavdhan,West,Mahatma Society,735,101,1839,246,411021,18.499475,73.806789,862,3822.0,mixed,1062537,188470,active,commercial,Galaxy Lounge,9900000956,low,2025-10-26,"Frontage and signage potential flagged for annual review. Area context: Mahatma Society. Approx. land 862 sq m, built-up 3822.0 sq m."
